0022301192,1610612755,Philadelphia 76ers,107.0,86.9,20.1,0.732,2.14,20.5,100.0,0.5,0.521
0022301141,1610612751,Brooklyn Nets,77.0,108.1,-31.1,0.567,1.0,13.5,100.0,0.39,0.42
0022301141,1610612758,Sacramento Kings,108.1,77.0,31.1,0.775,3.44,22.0,99.0,0.505,0.529
0022301128,1610612751,Brooklyn Nets,117.7,108.4,9.3,0.526,1.11,15.9,96.0,0.596,0.646
0022301128,1610612765,Detroit Pistons,108.4,117.7,-9.3,0.595,2.5,19.4,95.0,0.549,0.549
0022301129,1610612763,Memphis Grizzlies,96.0,117.2,-21.2,0.583,1.11,15.4,100.0,0.466,0.499
0022301129,1610612755,Philadelphia 76ers,117.2,96.0,21.2,0.659,1.42,20.0,99.0,0.62,0.651
0022301130,1610612743,Denver Nuggets,135.2,104.8,30.5,0.717,2.24,25.3,105.0,0.733,0.747
0022301130,1610612737,Atlanta Hawks,104.8,135.2,-30.5,0.811,1.88,20.6,105.0,0.494,0.551
0022301127,1610612747,Los Angeles Lakers,116.0,96.0,20.0,0.667,1.5,21.9,100.0,0.663,0.666
0022301127,1610612739,Cleveland Cavaliers,96.0,116.0,-20.0,0.615,1.26,17.4,101.0,0.494,0.509
0022301121,1610612763,Memphis Grizzlies,110.2,92.8,17.4,0.571,1.14,16.9,98.0,0.522,0.556
0022301121,1610612765,Detroit Pistons,92.8,110.2,-17.4,0.688,1.22,17.0,97.0,0.456,0.502
0022301125,1610612756,Phoenix Suns,95.1,87.0,8.1,0.879,1.61,21.4,102.0,0.493,0.546
0022301125,1610612750,Minnesota Timberwolves,87.0,95.1,-8.1,0.697,1.21,17.3,100.0,0.447,0.477
0022301097,1610612742,Dallas Mavericks,105.9,102.9,3.0,0.75,1.67,21.2,102.0,0.548,0.579
0022301097,1610612744,Golden State Warriors,102.9,105.9,-3.0,0.659,1.8,18.9,103.0,0.505,0.525
0022301123,1610612740,New Orleans Pelicans,112.4,113.3,-0.9,0.636,1.65,20.5,97.0,0.564,0.597
0022301123,1610612759,San Antonio Spurs,113.3,112.4,0.9,0.81,2.0,24.3,98.0,0.608,0.626
0022301126,1610612746,LA Clippers,126.0,99.0,26.9,0.627,2.13,21.9,104.0,0.632,0.662
0022301126,1610612762,Utah Jazz,99.0,126.0,-26.9,0.571,1.33,14.4,103.0,0.434,0.492
0022301117,1610612764,Washington Wizards,105.2,110.2,-5.0,0.632,2.4,17.8,97.0,0.46,0.504
0022301117,1610612757,Portland Trail Blazers,110.2,105.2,5.0,0.707,2.23,19.8,98.0,0.484,0.516
0022301118,1610612738,Boston Celtics,108.6,105.3,3.3,0.658,3.13,19.2,93.0,0.494,0.521
0022301118,1610612758,Sacramento Kings,105.3,108.6,-3.3,0.553,3.0,15.8,95.0,0.47,0.477
0022301122,1610612749,Milwaukee Bucks,105.7,113.6,-7.9,0.512,1.62,15.3,105.0,0.5,0.538
0022301122,1610612761,Toronto Raptors,113.6,105.7,7.9,0.667,1.41,17.7,103.0,0.544,0.617
0022301119,1610612741,Chicago Bulls,108.0,102.0,6.0,0.614,1.59,18.7,100.0,0.511,0.54
0022301119,1610612752,New York Knicks,102.0,108.0,-6.0,0.611,1.22,16.5,98.0,0.494,0.534
0022301116,1610612754,Indiana Pacers,123.5,108.7,14.8,0.652,2.14,21.2,102.0,0.608,0.648
0022301116,1610612760,Oklahoma City Thunder,108.7,123.5,-14.8,0.571,1.6,17.7,103.0,0.535,0.58
0022301120,1610612745,Houston Rockets,105.1,119.0,-13.9,0.735,2.78,18.5,99.0,0.456,0.515
0022301120,1610612748,Miami Heat,119.0,105.1,13.9,0.614,3.0,20.1,100.0,0.567,0.606
0022301115,1610612766,Charlotte Hornets,129.2,118.6,10.6,0.674,1.45,22.1,96.0,0.701,0.755
0022301115,1610612753,Orlando Magic,118.6,129.2,-10.6,0.571,2.4,17.2,97.0,0.495,0.545
0022301112,1610612752,New York Knicks,127.7,114.7,12.9,0.773,2.62,24.3,94.0,0.625,0.647
0022301112,1610612758,Sacramento Kings,114.7,127.7,-12.9,0.619,1.63,19.5,95.0,0.593,0.597
0022301111,1610612748,Miami Heat,107.1,110.1,-3.0,0.615,1.41,16.9,98.0,0.484,0.52
0022301111,1610612755,Philadelphia 76ers,110.1,107.1,3.0,0.651,2.55,20.6,99.0,0.543,0.563
0022301124,1610612742,Dallas Mavericks,104.8,91.3,13.5,0.526,1.43,14.8,104.0,0.5,0.537
0022301124,1610612737,Atlanta Hawks,91.3,104.8,-13.5,0.618,1.0,15.4,104.0,0.476,0.504
0022301113,1610612745,Houston Rockets,110.0,134.3,-24.3,0.639,1.92,17.1,100.0,0.488,0.554
0022301113,1610612744,Golden State Warriors,134.3,110.0,24.3,0.617,1.38,20.6,99.0,0.694,0.731
0022301114,1610612746,LA Clippers,102.0,100.0,2.0,0.647,3.14,16.5,100.0,0.417,0.49
0022301114,1610612743,Denver Nuggets,100.0,102.0,-2.0,0.75,1.93,20.0,100.0,0.5,0.532
0022301108,1610612750,Minnesota Timberwolves,127.9,81.0,46.9,0.755,4.11,24.4,104.0,0.615,0.629
0022301108,1610612761,Toronto Raptors,81.0,127.9,-46.9,0.576,0.9,14.0,105.0,0.406,0.442
0022301103,1610612764,Washington Wizards,110.1,115.7,-5.6,0.578,1.44,18.5,109.0,0.593,0.62
0022301103,1610612747,Los Angeles Lakers,115.7,110.1,5.6,0.457,1.24,14.8,108.0,0.549,0.602
0022301104,1610612737,Atlanta Hawks,116.3,109.7,6.6,0.735,2.25,24.2,104.0,0.617,0.626
0022301104,1610612765,Detroit Pistons,109.7,116.3,-6.6,0.558,2.4,17.5,103.0,0.511,0.547
0022301110,1610612756,Phoenix Suns,123.2,102.0,21.2,0.727,2.0,22.5,99.0,0.609,0.646
0022301110,1610612739,Cleveland Cavaliers,102.0,123.2,-21.2,0.718,1.87,20.8,99.0,0.512,0.553
0022301102,1610612766,Charlotte Hornets,90.5,93.7,-3.2,0.688,2.0,18.2,95.0,0.442,0.49
0022301102,1610612757,Portland Trail Blazers,93.7,90.5,3.2,0.514,1.19,14.3,95.0,0.435,0.453
0022301105,1610612738,Boston Celtics,137.8,102.0,35.7,0.66,3.0,22.9,98.0,0.636,0.673
0022301105,1610612760,Oklahoma City Thunder,102.0,137.8,-35.7,0.6,1.5,16.4,98.0,0.463,0.536
0022301109,1610612740,New Orleans Pelicans,114.9,123.2,-8.3,0.583,1.5,17.0,94.0,0.553,0.611
0022301109,1610612753,Orlando Magic,123.2,114.9,8.3,0.659,2.08,20.3,95.0,0.594,0.628
0022301107,1610612749,Milwaukee Bucks,108.6,118.1,-9.5,0.684,2.36,18.9,93.0,0.495,0.504
0022301107,1610612763,Memphis Grizzlies,118.1,108.6,9.5,0.543,2.78,18.9,94.0,0.544,0.564
0022301106,1610612751,Brooklyn Nets,118.6,116.8,1.7,0.524,1.69,16.4,97.0,0.552,0.582
0022301106,1610612754,Indiana Pacers,116.8,118.6,-1.7,0.587,3.0,18.8,95.0,0.495,0.515
0022301099,1610612743,Denver Nuggets,110.0,104.0,6.0,0.651,3.5,19.9,100.0,0.495,0.524
0022301099,1610612759,San Antonio Spurs,104.0,110.0,-6.0,0.786,4.13,21.6,101.0,0.462,0.469
0022301095,1610612764,Washington Wizards,111.4,109.7,1.7,0.553,2.36,18.9,105.0,0.554,0.582
0022301095,1610612749,Milwaukee Bucks,109.7,111.4,-1.7,0.689,2.58,20.1,103.0,0.49,0.509
0022301101,1610612758,Sacramento Kings,116.0,101.1,14.9,0.744,2.9,20.4,94.0,0.489,0.529
0022301101,1610612746,LA Clippers,101.1,116.0,-14.9,0.581,1.13,14.8,94.0,0.48,0.541
0022301094,1610612761,Toronto Raptors,105.7,120.8,-15.0,0.581,1.47,17.8,105.0,0.539,0.565
0022301094,1610612747,Los Angeles Lakers,120.8,105.7,15.0,0.731,2.53,23.9,106.0,0.604,0.602
0022301096,1610612748,Miami Heat,117.2,107.6,9.6,0.667,1.33,19.2,93.0,0.601,0.655
0022301096,1610612752,New York Knicks,107.6,117.2,-9.6,0.714,1.79,20.1,92.0,0.539,0.581
0022301093,1610612755,Philadelphia 76ers,111.2,106.1,5.2,0.75,1.5,20.1,98.0,0.551,0.612
0022301093,1610612760,Oklahoma City Thunder,106.1,111.2,-5.2,0.811,2.0,21.2,99.0,0.5,0.543
0022300589,1610612744,Golden State Warriors,103.0,99.0,4.0,0.707,1.71,20.9,101.0,0.539,0.559
0022300589,1610612742,Dallas Mavericks,99.0,103.0,-4.0,0.692,1.8,19.9,101.0,0.522,0.533
0022301100,1610612762,Utah Jazz,113.0,129.0,-16.0,0.634,1.3,18.7,100.0,0.576,0.608
0022301100,1610612739,Cleveland Cavaliers,129.0,113.0,16.0,0.826,2.53,25.6,100.0,0.635,0.675
0022301098,1610612750,Minnesota Timberwolves,118.9,110.4,8.5,0.707,1.61,21.7,95.0,0.604,0.652
0022301098,1610612745,Houston Rockets,110.4,118.9,-8.5,0.561,1.53,16.9,96.0,0.522,0.54
0022301091,1610612741,Chicago Bulls,103.1,117.7,-14.6,0.459,2.13,13.1,98.0,0.431,0.483
0022301091,1610612737,Atlanta Hawks,117.7,103.1,14.6,0.707,1.93,21.7,96.0,0.616,0.628
0022301089,1610612754,Indiana Pacers,129.1,108.8,20.3,0.66,3.5,22.5,103.0,0.578,0.602
0022301089,1610612751,Brooklyn Nets,108.8,129.1,-20.3,0.488,1.33,14.9,102.0,0.529,0.559
0022301087,1610612766,Charlotte Hornets,110.6,126.9,-16.2,0.683,4.0,21.4,94.0,0.522,0.543
0022301087,1610612738,Boston Celtics,126.9,110.6,16.2,0.651,2.55,20.7,93.0,0.59,0.614
0022301090,1610612753,Orlando Magic,109.5,107.3,2.2,0.722,1.63,20.0,95.0,0.546,0.592
0022301090,1610612757,Portland Trail Blazers,107.3,109.5,-2.2,0.7,2.55,20.6,96.0,0.506,0.533
0022301088,1610612765,Detroit Pistons,113.7,118.3,-4.6,0.55,1.57,17.6,95.0,0.576,0.609
0022301088,1610612763,Memphis Grizzlies,118.3,113.7,4.6,0.7,2.15,19.7,93.0,0.5,0.544
0022301092,1610612740,New Orleans Pelicans,118.1,131.9,-13.8,0.69,3.22,21.1,94.0,0.534,0.557
0022301092,1610612756,Phoenix Suns,131.9,118.1,13.8,0.674,2.07,20.6,94.0,0.598,0.633
0022301078,1610612751,Brooklyn Nets,101.0,113.7,-12.8,0.487,1.46,14.4,103.0,0.489,0.518
0022301078,1610612747,Los Angeles Lakers,113.7,101.0,12.8,0.571,1.2,18.4,102.0,0.643,0.669
0022301079,1610612766,Charlotte Hornets,125.5,139.8,-14.3,0.727,3.56,23.9,94.0,0.631,0.636
0022301079,1610612746,LA Clippers,139.8,125.5,14.3,0.651,2.8,21.9,93.0,0.667,0.723
0022301084,1610612750,Minnesota Timberwolves,106.3,117.2,-10.9,0.737,2.0,21.2,95.0,0.537,0.56
0022301084,1610612741,Chicago Bulls,117.2,106.3,10.9,0.714,1.88,22.9,93.0,0.631,0.639
0022301085,1610612759,San Antonio Spurs,114.1,118.2,-4.0,0.775,1.63,21.1,99.0,0.545,0.583
0022301085,1610612744,Golden State Warriors,118.2,114.1,4.0,0.756,2.13,23.0,99.0,0.576,0.599
0022301083,1610612745,Houston Rockets,110.3,127.6,-17.2,0.564,1.83,16.4,97.0,0.495,0.533
0022301083,1610612742,Dallas Mavericks,127.6,110.3,17.2,0.5,1.71,17.8,98.0,0.645,0.645
0022301086,1610612758,Sacramento Kings,135.1,114.0,21.1,0.756,2.27,23.8,94.0,0.655,0.675
0022301086,1610612762,Utah Jazz,114.0,135.1,-21.1,0.647,1.83,17.0,93.0,0.506,0.556
0022301081,1610612764,Washington Wizards,102.9,115.5,-12.6,0.675,1.69,19.3,104.0,0.517,0.55
0022301081,1610612748,Miami Heat,115.5,102.9,12.6,0.55,1.57,17.0,103.0,0.58,0.635
0022301077,1610612743,Denver Nuggets,132.7,104.1,28.5,0.72,2.12,24.7,98.0,0.695,0.701
0022301077,1610612739,Cleveland Cavaliers,104.1,132.7,-28.5,0.684,1.73,19.7,97.0,0.512,0.553
0022301080,1610612761,Toronto Raptors,123.7,137.8,-14.0,0.66,2.58,21.9,97.0,0.583,0.607
0022301080,1610612755,Philadelphia 76ers,137.8,123.7,14.0,0.571,1.75,20.9,98.0,0.735,0.75
0022301082,1610612752,New York Knicks,115.5,116.5,-1.0,0.632,2.18,16.9,97.0,0.484,0.524
0022301082,1610612760,Oklahoma City Thunder,116.5,115.5,1.0,0.659,2.23,21.6,97.0,0.616,0.61
0022301075,1610612753,Orlando Magic,118.0,87.1,30.9,0.737,1.65,21.0,100.0,0.628,0.67
0022301075,1610612763,Memphis Grizzlies,87.1,118.0,-30.9,0.806,1.32,18.2,101.0,0.43,0.471
0022301076,1610612737,Atlanta Hawks,114.1,124.5,-10.3,0.571,2.18,17.8,99.0,0.533,0.565
0022301076,1610612749,Milwaukee Bucks,124.5,114.1,10.3,0.628,2.25,20.4,98.0,0.603,0.653
0022301074,1610612740,New Orleans Pelicans,100.0,111.8,-11.8,0.647,2.44,17.6,92.0,0.471,0.49
0022301074,1610612738,Boston Celtics,111.8,100.0,11.8,0.692,2.08,21.2,93.0,0.567,0.596
0022301062,1610612766,Charlotte Hornets,101.0,121.1,-20.0,0.676,2.09,17.9,96.0,0.476,0.513
0022301062,1610612744,Golden State Warriors,121.1,101.0,20.0,0.729,2.69,24.8,95.0,0.601,0.619
0022301064,1610612753,Orlando Magic,103.2,107.5,-4.3,0.526,1.18,15.4,94.0,0.5,0.524
0022301064,1610612746,LA Clippers,107.5,103.2,4.3,0.463,1.12,15.0,93.0,0.529,0.554
0022301066,1610612751,Brooklyn Nets,133.0,113.7,19.3,0.605,3.71,19.4,94.0,0.61,0.621
0022301066,1610612741,Chicago Bulls,113.7,133.0,-19.3,0.632,1.85,19.2,95.0,0.567,0.615
0022301072,1610612762,Utah Jazz,106.4,105.2,1.2,0.622,1.1,17.4,94.0,0.513,0.566
0022301072,1610612745,Houston Rockets,105.2,106.4,-1.2,0.543,1.9,14.4,96.0,0.456,0.489
0022301071,1610612743,Denver Nuggets,102.1,116.8,-14.8,0.829,2.23,20.4,96.0,0.443,0.491
0022301071,1610612750,Minnesota Timberwolves,116.8,102.1,14.8,0.737,3.11,22.0,95.0,0.574,0.615
0022301069,1610612760,Oklahoma City Thunder,133.3,107.3,26.0,0.673,3.0,24.1,96.0,0.655,0.687
0022301069,1610612756,Phoenix Suns,107.3,133.3,-26.0,0.667,1.86,19.5,96.0,0.523,0.55
0022301070,1610612759,San Antonio Spurs,122.6,117.8,4.9,0.773,2.27,23.4,106.0,0.634,0.677
0022301070,1610612752,New York Knicks,117.8,122.6,-4.9,0.471,2.0,15.9,107.0,0.527,0.546
0022301067,1610612739,Cleveland Cavaliers,128.6,123.9,4.7,0.756,2.43,25.1,91.0,0.646,0.667
0022301067,1610612755,Philadelphia 76ers,123.9,128.6,-4.7,0.667,3.11,20.2,92.0,0.532,0.562
0022301063,1610612754,Indiana Pacers,109.0,90.9,18.1,0.628,2.7,20.4,100.0,0.539,0.573
0022301063,1610612747,Los Angeles Lakers,90.9,109.0,-18.1,0.686,1.5,17.9,99.0,0.436,0.479
0022301065,1610612764,Washington Wizards,86.1,95.0,-8.9,0.611,1.16,16.6,101.0,0.46,0.475
0022301065,1610612765,Detroit Pistons,95.0,86.1,8.9,0.514,1.46,14.6,101.0,0.449,0.491
0022301068,1610612748,Miami Heat,137.9,80.4,57.5,0.759,4.56,27.3,103.0,0.701,0.711
0022301068,1610612757,Portland Trail Blazers,80.4,137.9,-57.5,0.571,0.83,14.7,102.0,0.431,0.446
0022301073,1610612758,Sacramento Kings,109.6,113.8,-4.3,0.6,2.18,18.1,94.0,0.516,0.529
0022301073,1610612742,Dallas Mavericks,113.8,109.6,4.3,0.686,2.4,19.6,94.0,0.574,0.604
0022301060,1610612737,Atlanta Hawks,119.4,119.6,-0.2,0.471,2.18,16.7,103.0,0.563,0.567
0022301060,1610612738,Boston Celtics,119.6,119.4,0.2,0.622,2.33,19.5,102.0,0.553,0.591
0022301061,1610612740,New Orleans Pelicans,108.1,103.1,5.0,0.611,3.14,16.3,99.0,0.44,0.505
0022301061,1610612749,Milwaukee Bucks,103.1,108.1,-5.0,0.553,1.5,16.8,97.0,0.549,0.553
0022301053,1610612761,Toronto Raptors,108.6,155.9,-47.3,0.795,1.72,22.3,93.0,0.53,0.563
0022301053,1610612752,New York Knicks,155.9,108.6,47.3,0.673,3.36,24.8,93.0,0.702,0.718
0022301058,1610612762,Utah Jazz,103.7,110.3,-6.5,0.641,1.14,17.9,107.0,0.548,0.599
0022301058,1610612759,San Antonio Spurs,110.3,103.7,6.5,0.909,1.9,25.6,107.0,0.605,0.619
0022301051,1610612737,Atlanta Hawks,120.0,107.1,12.9,0.523,1.35,17.2,100.0,0.612,0.64
0022301051,1610612757,Portland Trail Blazers,107.1,120.0,-12.9,0.814,1.84,24.4,99.0,0.588,0.593
0022301048,1610612766,Charlotte Hornets,126.9,119.4,7.5,0.682,1.88,22.8,93.0,0.664,0.689
0022301048,1610612739,Cleveland Cavaliers,119.4,126.9,-7.5,0.786,2.2,23.7,93.0,0.606,0.609
0022301056,1610612750,Minnesota Timberwolves,116.5,98.9,17.6,0.667,2.33,21.7,91.0,0.579,0.595
0022301056,1610612765,Detroit Pistons,98.9,116.5,-17.6,0.484,1.25,12.6,92.0,0.438,0.495
0022301050,1610612764,Washington Wizards,113.3,116.2,-2.9,0.565,1.86,18.8,105.0,0.582,0.604
0022301050,1610612751,Brooklyn Nets,116.2,113.3,2.9,0.511,3.0,17.1,105.0,0.531,0.564
0022301054,1610612741,Chicago Bulls,128.9,103.1,25.7,0.571,3.5,19.7,97.0,0.561,0.59
0022301054,1610612754,Indiana Pacers,103.1,128.9,-25.7,0.735,1.92,18.8,96.0,0.476,0.52
0022301059,1610612743,Denver Nuggets,106.6,113.0,-6.5,0.632,3.0,19.2,91.0,0.489,0.52
0022301059,1610612756,Phoenix Suns,113.0,106.6,6.5,0.744,1.71,21.7,92.0,0.566,0.592
0022301049,1610612753,Orlando Magic,101.1,107.4,-6.4,0.694,2.27,19.2,92.0,0.482,0.493
0022301049,1610612744,Golden State Warriors,107.4,101.1,6.4,0.65,2.0,19.3,94.0,0.5,0.528
0022301052,1610612755,Philadelphia 76ers,113.8,116.1,-2.3,0.436,1.42,14.2,94.0,0.555,0.592
0022301052,1610612746,LA Clippers,116.1,113.8,2.3,0.7,3.5,20.8,93.0,0.522,0.547
0022301055,1610612763,Memphis Grizzlies,115.9,128.3,-12.4,0.652,2.14,20.1,107.0,0.562,0.588
0022301055,1610612747,Los Angeles Lakers,128.3,115.9,12.4,0.689,1.94,21.6,106.0,0.667,0.705
0022301057,1610612760,Oklahoma City Thunder,112.5,116.8,-4.3,0.553,1.37,17.2,112.0,0.563,0.591
0022301057,1610612745,Houston Rockets,116.8,112.5,4.3,0.5,1.56,16.1,113.0,0.553,0.578
0022301047,1610612758,Sacramento Kings,95.0,129.4,-34.4,0.771,1.93,19.4,101.0,0.45,0.488
0022301047,1610612742,Dallas Mavericks,129.4,95.0,34.4,0.667,3.78,24.2,102.0,0.674,0.675
0022301045,1610612749,Milwaukee Bucks,100.0,104.1,-4.1,0.755,2.64,20.8,124.0,0.475,0.49
0022301045,1610612747,Los Angeles Lakers,104.1,100.0,4.1,0.714,1.76,17.7,123.0,0.454,0.524
0022301044,1610612748,Miami Heat,98.9,121.5,-22.6,0.649,2.67,18.4,93.0,0.446,0.471
0022301044,1610612744,Golden State Warriors,121.5,98.9,22.6,0.66,2.58,23.4,93.0,0.629,0.632
0022301046,1610612740,New Orleans Pelicans,113.1,119.0,-5.9,0.667,2.6,19.7,99.0,0.535,0.583
0022301046,1610612760,Oklahoma City Thunder,119.0,113.1,5.9,0.609,2.33,21.2,100.0,0.622,0.646
0022301035,1610612752,New York Knicks,124.0,98.0,26.0,0.667,2.14,21.0,100.0,0.612,0.628
0022301035,1610612765,Detroit Pistons,98.0,124.0,-26.0,0.647,1.83,16.7,101.0,0.443,0.507
0022301043,1610612746,LA Clippers,122.1,141.5,-19.4,0.565,2.6,19.9,95.0,0.576,0.613
0022301043,1610612754,Indiana Pacers,141.5,122.1,19.4,0.56,3.5,21.3,94.0,0.68,0.695
0022301041,1610612762,Utah Jazz,109.4,118.6,-9.2,0.757,2.15,20.3,96.0,0.5,0.543
0022301041,1610612742,Dallas Mavericks,118.6,109.4,9.2,0.705,5.17,22.6,97.0,0.543,0.575
0022301036,1610612761,Toronto Raptors,96.7,105.5,-8.8,0.622,2.3,18.7,91.0,0.465,0.487
0022301036,1610612751,Brooklyn Nets,105.5,96.7,8.8,0.541,1.0,15.5,91.0,0.512,0.54
0022301042,1610612758,Sacramento Kings,121.3,107.9,13.5,0.658,3.13,19.0,89.0,0.5,0.549
0022301042,1610612755,Philadelphia 76ers,107.9,121.3,-13.5,0.529,1.2,14.5,89.0,0.482,0.529
0022301039,1610612759,San Antonio Spurs,105.1,104.1,1.0,0.575,3.29,17.8,99.0,0.484,0.523
0022301039,1610612756,Phoenix Suns,104.1,105.1,-1.0,0.667,1.87,21.2,98.0,0.566,0.572
0022301040,1610612743,Denver Nuggets,129.3,104.0,25.3,0.792,2.38,25.0,99.0,0.617,0.654
0022301040,1610612763,Memphis Grizzlies,104.0,129.3,-25.3,0.676,1.47,16.9,99.0,0.452,0.486
0022301038,1610612745,Houston Rockets,112.2,92.9,19.3,0.514,2.11,14.4,98.0,0.462,0.529
0022301038,1610612757,Portland Trail Blazers,92.9,112.2,-19.3,0.389,0.82,11.2,99.0,0.454,0.491
